student_id,exercise_is_correct_ratio,exercise_completion_velocity,practice_problems_solved,quiz_score,avg_exercise_attempts,avg_exercise_execution_time_ms,predicted_pass_probability,risk_level
4131,0.92,530.6,12,6.6,1.3,7802,0.977,LOW
4132,0.0,108.3,8,63.4,1.2,6915,0.02,HIGH
4133,0.44,459.6,91,14.6,1.1,8611,0.929,LOW
4134,0.99,122.9,13,77.0,2.5,772,0.957,LOW
4135,0.88,128.3,9,34.5,6.3,7559,0.701,LOW
4136,0.92,91.0,26,66.7,9.3,5549,0.84,LOW
4137,0.06,218.2,68,23.0,1.8,8380,0.116,HIGH
4138,0.12,596.2,82,23.0,5.3,8014,0.687,MEDIUM
4139,0.86,432.8,93,90.0,4.8,8797,0.998,LOW
4140,0.88,194.0,22,44.4,7.1,1608,0.878,LOW
4141,0.8,430.7,88,80.4,3.9,3774,0.997,LOW
4142,0.41,219.6,74,59.4,5.1,2429,0.729,LOW
4143,0.23,287.7,52,70.5,1.1,1807,0.572,MEDIUM
4144,0.59,427.1,69,6.0,5.3,7570,0.893,LOW
4145,0.55,230.6,70,38.6,2.8,7507,0.82,LOW
4146,0.75,591.6,46,1.8,9.6,9599,0.948,LOW
4147,0.66,121.4,67,86.7,1.2,6580,0.927,LOW
4148,0.11,603.0,37,63.6,5.7,2435,0.611,MEDIUM
4149,0.43,173.4,84,63.7,4.8,3082,0.764,LOW
4150,0.2,554.2,47,79.3,3.5,3990,0.814,LOW
4151,0.0,404.5,35,68.3,9.4,4304,0.12,HIGH
4152,0.14,258.8,14,78.3,5.1,3104,0.13,HIGH
4153,0.35,173.5,52,13.1,6.8,1367,0.213,HIGH
4154,0.58,191.9,86,16.2,7.9,3222,0.759,LOW
4155,0.78,383.3,14,5.8,1.6,515,0.902,LOW
4156,0.83,591.3,54,83.3,5.7,9534,0.996,LOW
4157,0.69,71.5,74,39.6,7.0,8290,0.743,LOW
4158,0.62,584.4,64,43.6,9.9,752,0.975,LOW
4159,0.86,467.5,87,70.9,1.0,8075,0.998,LOW
4160,0.67,39.0,18,83.9,1.3,4611,0.67,MEDIUM
4161,0.7,444.3,19,95.1,3.0,1881,0.975,LOW
4162,0.09,261.0,85,57.3,3.2,5466,0.385,HIGH
4163,0.68,550.2,80,76.3,2.2,5077,0.996,LOW
4164,0.86,557.1,82,65.3,8.6,7189,0.997,LOW
4165,0.99,2.5,25,99.5,7.6,2972,0.001,HIGH
4166,0.91,452.0,60,43.1,3.3,3983,0.994,LOW
4167,0.9,432.3,44,94.3,8.5,6577,0.991,LOW
4168,0.97,118.7,80,37.0,6.0,8619,0.967,LOW
4169,0.91,299.3,92,95.8,2.0,913,0.998,LOW
4170,0.76,190.9,23,97.8,1.8,4047,0.936,LOW
4171,0.96,435.3,43,99.0,2.8,9533,0.997,LOW
4172,0.33,496.2,16,91.7,2.3,6865,0.786,LOW
4173,0.07,496.8,48,7.0,1.4,6491,0.288,HIGH
4174,1.0,338.4,10,60.5,4.2,1936,0.98,LOW
4175,0.32,107.7,34,62.5,9.9,8657,0.103,HIGH
4176,0.78,124.2,36,40.6,6.6,9168,0.715,LOW
4177,0.45,623.4,98,78.5,1.7,5610,0.994,LOW
4178,0.13,398.7,21,56.6,7.0,3628,0.182,HIGH
4179,0.81,413.8,59,40.1,7.0,8498,0.972,LOW
4180,0.94,150.8,96,88.6,6.2,8293,0.991,LOW
4181,0.23,411.6,21,38.7,6.3,9754,0.218,HIGH
4182,0.17,391.8,35,18.1,7.1,7031,0.147,HIGH
4183,0.86,491.3,13,58.3,7.7,7636,0.968,LOW
4184,0.96,475.5,40,86.5,9.1,6435,0.994,LOW
4185,0.02,610.3,97,44.1,8.7,5143,0.689,MEDIUM
4186,0.62,144.9,72,2.3,5.6,2123,0.672,MEDIUM
4187,0.33,588.9,78,86.0,8.3,4214,0.953,LOW
4188,0.73,621.6,17,66.0,1.9,3919,0.988,LOW
4189,0.72,42.6,6,70.7,1.4,2011,0.646,MEDIUM
4190,0.91,188.6,13,18.1,4.3,1497,0.847,LOW
4191,0.86,70.7,98,53.4,3.9,2129,0.976,LOW
4192,0.77,541.6,87,23.9,7.4,9049,0.99,LOW
4193,0.11,59.5,58,56.4,5.7,8644,0.056,HIGH
4194,0.88,3.3,23,95.2,2.9,9109,0.0,HIGH
4195,0.65,153.1,24,84.5,6.5,8951,0.682,MEDIUM
4196,0.36,277.9,23,38.0,4.0,5620,0.314,HIGH
4197,0.34,385.2,83,29.6,4.6,4214,0.775,LOW
4198,0.56,547.8,32,77.7,6.8,6043,0.944,LOW
4199,0.9,3.8,21,94.8,1.3,6319,0.0,HIGH
4200,0.21,219.1,10,58.2,3.9,3146,0.113,HIGH
4201,0.98,216.9,22,92.7,1.2,9457,0.982,LOW
4202,0.32,366.2,6,31.4,8.2,8606,0.158,HIGH
4203,0.61,307.2,59,79.0,8.4,1875,0.92,LOW
4204,0.53,535.4,78,72.5,2.4,8567,0.985,LOW
4205,0.93,531.4,35,86.2,3.8,1953,0.997,LOW
4206,0.59,279.6,20,93.8,9.8,4023,0.743,LOW
4207,0.41,615.3,32,71.2,4.9,9849,0.903,LOW
4208,0.45,523.0,26,29.4,7.4,5873,0.712,LOW
4209,0.76,105.8,40,7.9,7.9,5809,0.557,MEDIUM
4210,0.68,332.8,84,36.7,6.1,2503,0.96,LOW
4211,0.76,441.3,50,27.5,1.5,2478,0.978,LOW
4212,0.39,220.0,46,97.5,2.6,9249,0.674,MEDIUM
4213,0.12,85.3,88,53.7,4.0,8189,0.174,HIGH
4214,0.1,622.3,0,53.9,6.1,6236,0.287,HIGH
4215,0.94,287.7,31,85.4,7.2,4407,0.978,LOW
4216,0.86,2.3,18,91.2,4.6,2285,0.0,HIGH
4217,0.3,183.8,40,10.7,9.0,5569,0.086,HIGH
4218,0.01,602.5,83,2.4,2.4,8882,0.512,MEDIUM
4219,0.14,44.4,48,48.7,8.0,3294,0.042,HIGH
4220,0.07,421.9,7,41.2,2.1,2652,0.141,HIGH
4221,0.89,485.7,59,83.5,4.7,5170,0.997,LOW
4222,0.49,466.1,40,55.6,3.8,8662,0.87,LOW
4223,0.59,226.1,29,41.7,7.9,5510,0.539,MEDIUM
4224,0.5,365.9,15,59.3,6.3,4078,0.658,MEDIUM
4225,0.52,364.1,76,46.2,1.0,6513,0.939,LOW
4226,0.72,283.8,60,13.7,1.4,2754,0.931,LOW
4227,0.78,563.9,70,40.5,3.7,4335,0.995,LOW
4228,0.57,592.8,60,99.3,2.1,7980,0.992,LOW
4229,0.13,515.4,52,35.5,2.5,8433,0.509,MEDIUM
4230,0.66,219.2,97,63.0,6.1,4472,0.959,LOW
4231,0.61,431.0,76,1.1,2.2,1079,0.954,LOW
4232,0.94,2.5,42,98.8,7.6,1340,0.001,HIGH
4233,0.03,331.1,26,57.8,9.4,4531,0.063,HIGH
4234,0.17,487.1,97,27.0,7.2,5138,0.693,MEDIUM
4235,0.52,568.9,17,96.0,2.8,9831,0.951,LOW
4236,0.84,405.7,5,31.1,4.2,4964,0.923,LOW
4237,0.99,1.1,18,97.2,4.4,2548,0.001,HIGH
4238,0.55,356.3,40,15.2,7.9,2746,0.658,MEDIUM
4239,0.15,599.7,49,80.2,6.8,2289,0.77,LOW
4240,0.63,121.7,53,52.0,4.2,934,0.775,LOW
4241,0.43,323.5,68,84.8,5.6,2700,0.881,LOW
4242,0.04,182.8,61,13.2,8.6,9730,0.028,HIGH
4243,0.49,320.6,21,20.2,3.1,1377,0.555,MEDIUM
4244,0.04,64.3,54,86.3,7.3,2465,0.063,HIGH
4245,0.85,3.7,48,91.6,5.2,6546,0.0,HIGH
4246,0.11,365.3,28,36.2,7.0,2840,0.123,HIGH
4247,0.99,228.1,26,77.1,8.6,3431,0.967,LOW
4248,0.98,2.2,44,92.9,4.6,4948,0.001,HIGH
4249,0.11,410.5,33,96.0,5.8,9659,0.345,HIGH
4250,0.98,185.3,82,8.7,1.3,5684,0.983,LOW
4251,0.98,3.7,37,90.8,8.9,3254,0.001,HIGH
4252,0.18,604.0,64,4.8,3.6,9271,0.633,MEDIUM
4253,0.15,201.5,89,51.4,4.8,1624,0.393,HIGH
4254,0.54,359.6,89,86.2,3.5,7040,0.974,LOW
4255,0.65,84.5,54,86.1,5.0,1155,0.841,LOW
4256,0.06,144.5,17,65.6,3.3,8274,0.036,HIGH
4257,0.66,49.0,60,21.9,4.4,7931,0.569,MEDIUM
4258,0.58,355.9,82,39.3,9.8,8373,0.887,LOW
4259,0.24,430.6,54,73.6,2.2,2405,0.775,LOW
4260,0.38,438.8,65,78.3,1.5,2561,0.937,LOW
4261,0.95,504.6,18,93.6,5.8,6877,0.994,LOW
4262,0.97,248.5,86,85.1,6.9,7840,0.994,LOW
4263,0.96,4.7,40,90.4,1.3,8805,0.001,HIGH
4264,0.22,54.5,22,58.6,7.4,551,0.051,HIGH
4265,0.28,604.2,63,25.1,3.4,4168,0.855,LOW
4266,0.23,408.4,69,86.8,3.1,3389,0.828,LOW
4267,0.25,195.3,28,31.9,1.4,3100,0.171,HIGH
4268,0.99,127.4,37,94.9,4.6,2442,0.979,LOW
4269,0.96,491.4,27,93.7,6.5,1524,0.996,LOW
4270,0.42,127.9,57,52.1,1.5,9443,0.491,MEDIUM
4271,0.35,308.0,2,2.9,4.9,9020,0.106,HIGH
4272,0.81,266.6,13,49.8,3.5,5655,0.886,LOW
4273,0.18,111.1,81,85.5,8.7,4884,0.255,HIGH
4274,0.23,44.6,49,25.0,9.5,9391,0.033,HIGH
4275,0.3,489.3,5,14.4,7.6,8244,0.221,HIGH
4276,0.92,492.0,43,58.7,4.9,1249,0.995,LOW
4277,0.72,108.7,69,61.7,4.3,1382,0.911,LOW
4278,0.15,38.4,66,52.4,5.0,9072,0.076,HIGH
4279,0.71,212.7,91,74.7,4.7,1949,0.976,LOW
4280,0.07,406.3,55,44.9,6.4,545,0.292,HIGH
4281,0.41,546.2,35,5.1,6.9,6992,0.641,MEDIUM
4282,0.62,598.9,82,56.5,6.5,5391,0.99,LOW
4283,0.92,1.1,32,90.4,7.0,9471,0.0,HIGH
4284,0.74,533.5,92,15.7,4.0,3013,0.993,LOW
4285,0.95,137.6,34,51.5,8.9,1301,0.91,LOW
4286,0.96,466.8,37,53.0,2.9,4142,0.994,LOW
4287,0.55,401.4,60,71.4,3.5,2340,0.954,LOW
4288,0.09,542.4,79,4.3,4.2,4949,0.516,MEDIUM
4289,0.42,328.6,72,20.3,3.3,5250,0.75,LOW
4290,0.63,348.6,82,63.1,1.0,8813,0.977,LOW
4291,0.36,165.5,16,60.8,8.4,3888,0.15,HIGH
4292,0.31,461.9,88,37.6,1.4,1089,0.914,LOW
4293,0.47,191.8,73,80.4,3.2,9167,0.81,LOW
4294,0.95,604.6,36,98.9,9.4,6708,0.997,LOW
4295,0.08,438.1,37,72.2,8.1,4223,0.266,HIGH
4296,0.89,2.3,13,94.7,2.7,6433,0.0,HIGH
4297,0.69,82.0,86,13.3,3.6,4744,0.819,LOW
4298,0.96,372.5,30,55.6,7.3,6725,0.978,LOW
4299,0.18,315.1,21,34.8,4.2,7789,0.122,HIGH
4300,0.72,48.5,39,30.6,6.6,5429,0.528,MEDIUM
4301,0.57,60.7,11,21.5,1.2,7870,0.229,HIGH
4302,0.83,284.3,78,28.1,7.5,8462,0.958,LOW
4303,0.44,437.0,90,99.0,1.8,1265,0.984,LOW
4304,0.86,402.8,80,28.1,5.1,8347,0.989,LOW
4305,0.88,498.5,50,40.0,7.4,1755,0.989,LOW
4306,0.87,100.2,60,40.2,9.1,3166,0.884,LOW
4307,0.17,327.1,92,9.5,4.3,5326,0.412,MEDIUM
4308,0.58,437.5,78,87.7,3.5,8067,0.982,LOW
4309,0.78,474.6,92,29.3,8.6,2680,0.99,LOW
4310,0.1,454.4,75,73.6,1.6,5841,0.724,LOW
4311,0.5,321.3,71,30.1,8.4,2253,0.774,LOW
4312,0.86,4.7,21,94.7,9.3,519,0.0,HIGH
4313,0.48,151.4,36,1.3,9.3,8134,0.141,HIGH
4314,0.29,191.6,74,30.7,9.7,1094,0.278,HIGH
4315,0.71,249.0,71,25.6,5.4,4354,0.913,LOW
4316,0.17,198.1,42,25.3,8.2,9359,0.055,HIGH
4317,0.32,139.5,53,98.5,9.9,519,0.391,HIGH
4318,0.1,46.3,79,49.8,7.1,1298,0.09,HIGH
4319,0.58,585.6,34,65.9,6.3,1465,0.965,LOW
4320,0.17,512.2,7,40.8,3.7,514,0.34,HIGH
4321,0.33,562.8,6,48.7,4.7,8121,0.584,MEDIUM
4322,0.36,377.5,50,53.7,3.7,4297,0.722,LOW
4323,0.01,503.8,5,92.5,9.7,4029,0.149,HIGH
4324,0.79,158.8,72,94.4,9.9,4348,0.953,LOW
4325,0.14,105.1,67,23.2,2.2,4332,0.107,HIGH
4326,0.92,109.3,98,33.1,5.8,4389,0.975,LOW
4327,0.34,402.2,99,30.7,2.8,4078,0.886,LOW
4328,0.14,520.9,65,55.6,2.9,3040,0.743,LOW
4329,0.74,304.4,99,88.1,7.6,4137,0.989,LOW
4330,0.87,463.7,8,22.0,5.3,8828,0.938,LOW
4331,0.9,570.4,28,19.9,3.2,5319,0.989,LOW
4332,0.74,259.9,51,30.0,2.7,5606,0.91,LOW
4333,0.0,371.9,93,29.6,4.6,8326,0.291,HIGH
4334,0.22,61.3,90,65.3,5.3,9693,0.264,HIGH
4335,0.48,524.5,67,74.4,9.3,9334,0.937,LOW
4336,0.09,399.5,32,44.9,3.5,8573,0.187,HIGH
4337,0.57,144.8,86,50.2,8.3,3947,0.79,LOW
4338,0.5,459.1,57,51.0,6.9,3564,0.902,LOW
4339,0.55,229.3,63,67.2,3.7,2131,0.872,LOW
4340,0.49,502.2,85,39.5,9.0,712,0.947,LOW
4341,0.66,128.9,47,26.4,1.8,7994,0.696,MEDIUM
4342,0.31,179.3,62,82.5,7.0,4767,0.473,MEDIUM
4343,0.2,214.8,42,23.4,3.3,7880,0.12,HIGH
4344,0.8,591.9,49,66.6,9.1,7315,0.991,LOW
4345,0.02,180.5,59,8.0,1.3,5138,0.057,HIGH
4346,0.19,590.3,73,99.1,5.4,1561,0.931,LOW
4347,0.98,347.1,53,90.5,9.2,2232,0.993,LOW
4348,0.99,617.9,71,81.3,6.9,1784,0.999,LOW
4349,0.1,436.6,10,58.4,2.1,9229,0.194,HIGH
4350,1.0,596.0,95,66.6,4.1,4464,1.0,LOW
4351,0.89,612.1,43,6.9,8.3,5647,0.987,LOW
4352,0.41,265.6,73,79.3,8.4,9625,0.712,LOW
4353,0.86,94.9,21,85.7,1.8,9044,0.898,LOW
4354,0.59,130.3,10,51.8,10.0,9112,0.242,HIGH
4355,0.15,526.1,23,75.5,5.9,8794,0.441,MEDIUM
4356,0.81,276.2,75,66.1,8.2,1249,0.978,LOW
4357,0.11,90.2,50,62.3,6.6,5583,0.062,HIGH
4358,0.96,333.0,70,44.1,7.4,7643,0.988,LOW
4359,0.99,500.6,68,68.6,3.2,6924,0.999,LOW
4360,0.52,518.7,45,17.4,6.2,1823,0.869,LOW
4361,0.16,613.6,29,77.0,5.6,1887,0.703,LOW
4362,0.21,371.8,93,27.0,7.3,1992,0.583,MEDIUM
4363,0.91,558.5,83,78.1,5.2,7097,0.999,LOW
4364,0.79,268.4,22,63.7,2.6,2088,0.935,LOW
4365,0.36,168.6,37,90.6,3.7,5434,0.476,MEDIUM
4366,0.66,388.5,60,78.2,5.2,7988,0.967,LOW
4367,0.38,240.4,91,72.8,2.9,4203,0.858,LOW
4368,0.35,103.4,50,26.5,8.2,6468,0.129,HIGH
4369,0.23,603.9,12,14.0,4.4,9296,0.38,HIGH
4370,0.12,115.3,64,30.2,9.0,657,0.061,HIGH
4371,0.1,183.7,53,53.8,2.3,9628,0.127,HIGH
4372,0.62,159.1,7,13.9,7.9,9691,0.204,HIGH
4373,0.51,266.1,77,11.8,5.9,9223,0.679,MEDIUM
4374,0.32,262.0,59,41.7,6.4,7142,0.401,MEDIUM
4375,0.82,282.2,27,97.1,6.8,2738,0.961,LOW
4376,0.77,115.9,65,28.6,2.4,3674,0.894,LOW
4377,0.42,190.8,3,54.3,6.4,8134,0.168,HIGH
4378,0.56,170.8,21,32.5,8.7,9266,0.264,HIGH
4379,0.06,570.7,13,90.5,7.0,5869,0.354,HIGH
4380,0.58,203.8,71,51.2,8.6,4689,0.785,LOW
4381,0.21,628.5,80,34.5,9.7,9676,0.763,LOW
4382,0.21,141.2,13,21.5,6.8,3096,0.032,HIGH
4383,0.32,607.3,33,37.0,9.7,1133,0.698,MEDIUM
4384,1.0,85.0,88,94.7,5.7,5022,0.992,LOW
4385,0.29,444.3,30,86.1,9.7,6970,0.555,MEDIUM
4386,0.14,76.4,25,33.4,6.0,5279,0.024,HIGH
4387,0.82,211.1,5,92.3,9.5,6585,0.835,LOW
4388,0.41,113.7,49,88.4,4.3,8759,0.481,MEDIUM
4389,0.4,311.6,1,57.0,8.1,1298,0.298,HIGH
4390,0.62,136.9,38,82.5,3.1,9957,0.753,LOW
4391,0.99,2.2,22,99.7,2.6,9716,0.001,HIGH
4392,0.32,130.5,59,42.3,3.7,8036,0.269,HIGH
4393,0.42,587.0,39,59.6,6.0,9585,0.884,LOW
4394,0.3,260.3,13,57.4,4.1,6664,0.215,HIGH
4395,0.98,438.6,97,32.7,7.4,1960,0.998,LOW
4396,0.76,416.1,98,78.7,4.9,9362,0.995,LOW
4397,0.2,45.9,54,60.8,6.6,4032,0.093,HIGH
4398,0.73,243.9,41,1.6,6.3,7158,0.714,LOW
4399,0.36,241.3,42,77.7,1.5,5191,0.619,MEDIUM
4400,0.68,107.3,57,4.9,9.2,6238,0.498,MEDIUM
4401,0.54,369.6,6,55.7,3.2,6967,0.689,MEDIUM
4402,0.95,87.8,15,91.6,2.9,9396,0.928,LOW
4403,0.55,361.5,78,13.5,7.7,6922,0.832,LOW
4404,0.43,443.1,95,76.8,4.5,2827,0.969,LOW
4405,0.43,82.6,13,55.2,6.2,4944,0.151,HIGH
4406,0.93,286.4,7,72.9,3.7,6541,0.958,LOW
4407,0.51,363.9,43,23.9,4.6,6297,0.718,LOW
4408,0.25,555.9,5,40.7,6.9,4424,0.378,HIGH
4409,0.54,274.7,32,37.1,1.8,9727,0.659,MEDIUM
4410,0.51,154.8,75,28.6,5.5,9111,0.588,MEDIUM
4411,0.32,122.0,20,0.3,3.2,1078,0.075,HIGH
4412,0.22,177.1,5,72.1,4.9,6213,0.09,HIGH
4413,0.18,364.4,67,99.7,9.9,5047,0.575,MEDIUM
4414,0.87,170.1,16,62.2,9.5,5187,0.812,LOW
4415,0.1,565.1,57,57.0,4.6,4792,0.64,MEDIUM
4416,0.99,1.4,21,92.3,3.3,1904,0.001,HIGH
4417,0.55,482.9,12,73.6,9.5,2700,0.826,LOW
4418,0.23,210.5,72,11.2,6.7,4096,0.199,HIGH
4419,0.84,111.0,34,18.9,1.1,2806,0.841,LOW
4420,0.4,210.0,45,30.9,1.5,6492,0.433,MEDIUM
4421,0.35,322.6,88,31.4,7.1,1981,0.727,LOW
4422,0.18,531.2,0,52.0,8.5,609,0.263,HIGH
4423,0.06,457.0,73,84.1,6.7,3216,0.602,MEDIUM
4424,0.23,425.6,6,61.6,8.2,2188,0.247,HIGH
4425,0.01,406.5,11,2.0,2.4,7237,0.042,HIGH
4426,0.8,337.7,29,35.3,4.9,1633,0.933,LOW
4427,0.07,486.0,89,47.4,1.5,7310,0.699,MEDIUM
4428,0.18,461.8,69,28.0,8.7,1842,0.488,MEDIUM
4429,0.01,287.7,90,20.0,4.2,2647,0.2,HIGH
4430,0.96,349.7,6,49.8,3.9,4971,0.965,LOW
4431,0.25,455.1,74,19.2,5.5,7736,0.608,MEDIUM
4432,0.68,162.9,41,66.7,3.9,4505,0.834,LOW
4433,0.97,535.8,52,83.1,6.6,1636,0.998,LOW
4434,0.94,584.2,92,78.2,9.5,747,0.999,LOW
4435,0.2,611.4,90,15.9,3.4,1547,0.877,LOW
4436,0.45,417.0,9,6.9,3.5,5804,0.434,MEDIUM
4437,0.34,45.4,12,53.3,7.7,4945,0.055,HIGH
4438,0.86,491.0,5,17.4,1.1,5050,0.964,LOW
4439,0.98,4.5,15,96.9,2.2,3450,0.001,HIGH
4440,0.06,399.3,98,94.8,5.1,6054,0.736,LOW
4441,0.37,235.2,45,91.1,5.3,1841,0.649,MEDIUM
4442,0.48,526.1,47,89.0,3.5,9962,0.954,LOW
4443,0.43,157.4,0,85.0,7.6,5860,0.212,HIGH
4444,0.99,1.3,14,99.3,3.1,7917,0.001,HIGH
4445,0.21,589.4,96,44.1,9.0,5259,0.856,LOW
4446,0.12,275.2,11,55.8,5.6,1523,0.085,HIGH
4447,0.69,54.3,37,28.8,5.8,3175,0.515,MEDIUM
4448,0.91,243.0,96,18.0,3.7,3635,0.987,LOW
4449,0.8,224.4,56,99.4,8.9,1999,0.966,LOW
4450,0.45,137.7,1,45.8,6.9,7074,0.123,HIGH
4451,0.22,182.2,12,17.6,7.2,6970,0.032,HIGH
4452,0.34,369.6,68,82.1,1.1,1689,0.898,LOW
4453,0.7,184.1,13,79.1,9.4,9738,0.619,MEDIUM
4454,0.97,370.8,49,55.3,5.0,1187,0.993,LOW
4455,0.62,380.1,24,9.5,5.1,1419,0.753,LOW
4456,0.4,69.9,35,42.0,7.1,8318,0.131,HIGH
4457,0.5,161.6,88,72.9,5.4,4673,0.844,LOW
4458,0.11,372.3,12,70.9,6.3,7947,0.136,HIGH
4459,0.37,301.7,30,12.9,9.3,9914,0.165,HIGH
4460,0.24,150.1,70,94.5,6.5,5207,0.416,MEDIUM
4461,0.72,42.1,0,95.5,3.9,8312,0.576,MEDIUM
4462,0.55,36.3,94,71.7,6.9,3495,0.782,LOW
4463,0.17,142.2,75,22.2,7.7,3663,0.111,HIGH
4464,0.43,85.0,81,5.5,6.8,4333,0.311,HIGH
4465,0.54,598.4,2,57.7,4.4,8614,0.877,LOW
4466,0.85,227.2,21,14.1,5.1,5619,0.807,LOW
4467,0.75,380.9,91,78.4,8.7,4707,0.989,LOW
4468,0.88,254.7,35,40.7,7.7,5122,0.919,LOW
4469,0.6,43.8,71,79.4,7.0,692,0.774,LOW
4470,0.07,616.5,84,31.8,4.9,6278,0.714,LOW
4471,0.7,608.4,76,96.9,2.4,3167,0.998,LOW
4472,0.52,508.0,49,20.8,7.7,4764,0.854,LOW
4473,0.84,120.4,23,75.0,2.4,8417,0.888,LOW
4474,0.44,75.6,4,80.1,7.5,3588,0.162,HIGH
4475,0.05,495.2,64,56.0,2.8,6250,0.541,MEDIUM
4476,0.81,578.5,40,9.3,9.9,7845,0.962,LOW
4477,0.42,431.9,49,9.2,4.9,9841,0.617,MEDIUM
4478,0.14,389.3,68,56.1,2.0,8018,0.547,MEDIUM
4479,0.48,239.3,54,3.6,5.6,8356,0.418,MEDIUM
4480,0.67,282.5,86,2.2,5.5,5424,0.903,LOW
4481,0.15,267.5,3,94.4,9.9,3707,0.088,HIGH
4482,0.96,483.4,24,76.6,2.9,2478,0.995,LOW
4483,0.62,165.6,80,28.6,1.4,3862,0.876,LOW
4484,0.24,351.2,47,59.1,9.8,2374,0.361,HIGH
4485,0.69,485.8,87,5.1,5.3,4924,0.976,LOW
4486,0.06,199.7,69,28.4,8.3,3213,0.077,HIGH
4487,0.75,376.5,39,74.5,8.2,4511,0.956,LOW
4488,0.98,564.9,38,13.5,4.8,1324,0.994,LOW
4489,0.57,37.5,87,12.8,4.3,6415,0.572,MEDIUM
4490,0.15,304.5,24,88.0,7.8,3291,0.202,HIGH
4491,0.3,342.9,26,66.8,9.1,871,0.36,HIGH
4492,0.74,36.3,93,15.7,1.1,829,0.903,LOW
4493,0.48,213.8,74,86.5,7.7,9865,0.781,LOW
4494,0.41,552.9,64,13.3,7.0,7828,0.828,LOW
4495,0.07,445.0,0,34.8,4.4,3162,0.096,HIGH
4496,0.93,192.7,47,4.4,9.2,2945,0.875,LOW
4497,0.51,42.6,12,14.1,4.3,9647,0.094,HIGH
4498,0.77,85.1,49,33.7,5.7,6577,0.74,LOW
4499,0.49,578.9,43,67.4,3.6,8766,0.95,LOW
4500,0.56,397.0,42,33.1,2.0,8184,0.859,LOW
4501,0.87,597.8,21,39.3,7.4,4822,0.984,LOW
4502,0.48,209.7,1,9.1,6.7,7213,0.126,HIGH
4503,0.92,295.5,51,97.8,4.5,1391,0.993,LOW
4504,0.41,444.0,93,77.2,4.4,9197,0.956,LOW
4505,0.3,150.9,10,4.9,3.5,5777,0.051,HIGH
4506,0.76,395.6,63,5.9,5.6,2624,0.956,LOW
4507,0.83,456.8,75,25.3,5.5,3271,0.99,LOW
4508,0.58,456.4,35,77.2,7.2,2857,0.927,LOW
4509,0.26,394.9,13,85.4,7.4,6077,0.366,HIGH
4510,0.7,403.5,8,6.7,3.2,2445,0.81,LOW
4511,0.71,124.8,88,36.4,7.2,1789,0.891,LOW
4512,0.11,83.5,54,40.3,7.0,1531,0.051,HIGH
4513,0.98,61.4,79,81.1,4.4,3293,0.986,LOW
4514,0.43,599.3,19,93.6,4.3,7559,0.924,LOW
4515,0.15,544.1,77,0.9,7.9,3218,0.514,MEDIUM
4516,0.23,178.3,44,28.6,4.9,5333,0.126,HIGH
4517,0.1,195.4,98,75.1,4.8,740,0.47,MEDIUM
4518,0.95,3.1,14,98.7,2.6,2294,0.001,HIGH
4519,0.73,219.6,50,96.3,3.3,8443,0.952,LOW
4520,0.59,263.9,35,36.3,2.9,2097,0.771,LOW
4521,0.91,501.9,88,6.3,3.0,7574,0.996,LOW
4522,0.93,380.9,78,60.4,7.1,729,0.995,LOW
4523,0.61,124.2,27,60.6,5.1,7634,0.535,MEDIUM
4524,0.43,543.8,43,29.8,8.0,7124,0.77,LOW
4525,0.42,182.2,79,7.7,8.5,5392,0.375,HIGH
4526,0.13,592.4,16,99.5,2.2,5610,0.697,MEDIUM
4527,0.03,412.9,51,60.5,3.7,6137,0.288,HIGH
4528,0.31,171.9,60,85.7,1.8,6772,0.571,MEDIUM
4529,0.15,558.3,37,12.9,2.9,3898,0.442,MEDIUM
4530,0.05,208.4,13,75.2,4.0,3701,0.057,HIGH
4531,0.62,406.1,71,55.4,8.6,3622,0.95,LOW
4532,0.13,228.1,10,2.3,6.1,1019,0.025,HIGH
4533,0.44,399.4,74,21.0,5.6,7169,0.794,LOW
4534,0.46,536.8,56,9.5,7.6,3158,0.837,LOW
4535,0.42,376.5,38,77.7,8.3,6681,0.695,MEDIUM
4536,0.73,67.9,52,42.4,9.8,8450,0.599,MEDIUM
4537,0.5,411.4,75,62.8,7.7,4194,0.923,LOW
4538,0.97,3.1,10,98.7,6.7,1105,0.0,HIGH
4539,0.15,282.8,5,31.3,1.2,2256,0.09,HIGH
4540,0.71,365.0,99,5.9,9.4,8518,0.947,LOW
4541,0.44,234.4,37,19.1,4.3,5268,0.375,HIGH
4542,0.13,524.4,0,45.9,8.2,1254,0.183,HIGH
4543,0.17,267.6,6,47.0,5.0,1603,0.09,HIGH
4544,0.78,499.1,14,36.6,8.4,1967,0.939,LOW
4545,0.89,1.1,17,96.6,1.3,9274,0.0,HIGH
4546,0.59,429.7,98,76.2,5.3,2304,0.988,LOW
4547,0.34,272.0,10,69.3,2.4,2427,0.391,HIGH
4548,0.88,57.9,51,21.4,9.7,3791,0.755,LOW
4549,0.56,105.3,92,98.6,6.4,7351,0.89,LOW
4550,0.41,425.7,7,23.9,9.8,6049,0.286,HIGH
4551,0.93,387.1,0,96.7,8.6,5665,0.97,LOW
4552,0.89,417.5,55,19.6,2.1,2230,0.988,LOW
4553,0.33,95.7,33,91.3,4.6,7952,0.253,HIGH
4554,0.84,50.6,52,79.1,5.9,1785,0.914,LOW
4555,0.06,156.0,96,42.5,7.7,3820,0.149,HIGH
